,src,dst,index
3342,coalitionafchpr,neglect,1
3343,continue,organ,2
3344,neglect,organ,1
3345,africatechie,allow,1
3346,africatechie,expect,1
3347,africatechie,restore,1
3348,allow,grave,1
3349,expect,grave,1
3350,restore,state,1
3351,ambazonia,murder,1
3352,ambazonia,see,2
3353,murder,genocide,1
3354,see,amp,2
3355,france,know,3
3356,know,economy,1
3357,know,game,2
3358,france,sponsor,1
3359,nato,support,1
3360,sponsor,genocide,1
3361,support,genocide,1
3362,clique,remain,1
3363,remain,ambazonia,1
3364,account,note,1
3365,bui,account,1
3366,bui,take,2
3367,scitownhall,take,1
3368,take,force,1
3369,take,monopoly,1
3370,take,note,1
3371,army,burn,1
3372,army,narraate,2
3373,army,secblinken,1
3374,burn,soldier,1
3375,narraate,scheme,1
3376,narraate,t,1
3377,secblinken,t,1
3378,blow,find,1
3379,chrisguilhou,find,1
3380,find,strategy,2
3381,france,pay,2
3382,pay,ambazonia,2
3383,cosg0iatncko,t,1
3384,stop,t,1
3385,unosapg,cosg0iatncko,1
3386,unosapg,stop,1
3387,rfi,stop,1
3388,stop,cameroon,1
3389,ambazonia,statedept,4
3390,statedept,country,4
3391,abdulkarim,take,1
3392,take,government,1
3393,france,prevail,1
3394,prevail,ambazonia,1
3395,canadafp,say,1
3396,say,thewar,1
3397,forget,role,1
3398,guardian,forget,1
3399,guardian,speak,1
3400,speak,colonialcrime,1
3401,cameroun,dominate,1
3402,cameroun,think,2
3403,dominate,blessing,1
3404,think,blessing,2
3405,ambazonia,leave,1
3406,france,leave,2
3407,leave,break,2
3408,leave,school,1
3409,ambazonia,sojourn,3
3410,ambazonia,swissambyaounde,1
3411,ambazonia,work,1
3412,sojourn,ambazonia,1
3413,sojourn,cmr,1
3414,sojourn,country,1
3415,swissambyaounde,interest,1
3416,work,interest,1
3417,crtvweb,mind,1
3418,kahwalla,crtvweb,1
3419,kahwalla,take,1
3420,take,mind,1
3421,continue,weapon,2
3422,francis,continue,2
3423,francis,gay,1
3424,gay,weapon,1
3425,africatechie,solution,1
3426,ambazonia,africatechie,1
3427,appear,rocket,1
3428,celebrate,rocket,1
3429,m21s,appear,1
3430,m21s,celebrate,1
3431,morph,unsc,1
3432,ukraine,morph,1
3433,give,afcon2022,1
3434,wife,give,1
3435,ambazonia,listen,1
3436,ambazonia,say,4
3437,listen,ambazonia,1
3438,say,ambazonia,4
3439,sickening,stop,2
3440,stop,genocideinsoutherncameroon,1
3441,stop,people,1
3442,france,kill,1
3443,france,make,3
3444,kill,ambazonia,1
3445,make,ambazonia,1
3446,make,land,2
3447,markbareta,post,2
3448,post,link,2
3449,ambazonia,leave,3
3450,leave,force,3
3451,france,invade,1
3452,invade,ambazonia,1
3453,keep,southerncameroon,2
3454,paulbiya,keep,2
3455,paulbiya,realise,2
3456,realise,negotiation,1
3457,realise,southerncameroon,1
3458,kill,ambazonia,1
3459,queenscanopy,kill,1
3460,ambazonia,tell,1
3461,covg0virsa6z,tell,3
3462,tell,child,1
3463,tell,village,3
3464,france,kill,2
3465,kill,arson,2
3466,entail,defense,1
3467,pope,entail,1
3468,pope,say,1
3469,say,defense,1
3470,africans,destroy,1
3471,ambaland,defend,1
3472,ambaland,pack,1
3473,defend,ambazonia,1
3474,destroy,devil,1
3475,pack,ambazonia,1
3476,choayaba,congratulate,3
3477,congratulate,force,3
3478,continue,endangeredspecie,1
3479,uk,continue,1
3480,condoleezzarice,powerusaid,1
3481,powerusaid,time,1
3482,believe,fmnopity,1
3483,emmanuelmacron,believe,1
3484,france,prove,1
3485,prove,interest,1
3486,cameroun,grant,2
3487,grant,ambazonia,1
3488,grant,t,1
3489,antonioguterre,evil,1
3490,giveusbiafra,grant,2
3491,grant,ambazonia,2
3492,un,antonioguterre,1
3493,act,decolonize,1
3494,act,need,1
3495,decolonize,senateforeign,1
3496,need,talk,1
3497,kremlinrussiae,ukrainerussianwar,1
3498,ukrainerussianwar,architect,1
3499,almighty,side,1
3500,give,sardine,1
3501,god,almighty,1
3502,god,give,1
3503,god,see,1
3504,god,tell,1
3505,god,watch,1
3506,see,ambazonia,1
3507,tell,side,1
3508,watch,side,1
3509,perpetrate,cameroon,1
3510,scores,perpetrate,1
3511,ambazonia,stop,1
3512,bring,southerncameroon,1
3513,burn,people,1
3514,record,death,1
3515,senateforeign,bring,1
3516,senateforeign,burn,1
3517,senateforeign,record,1
3518,stop,potus,1
3519,ambazonia,descendant,2
3520,cameroon,descendant,1
3521,god,ambazonia,2
3522,god,cameroon,1
3523,god,work,1
3524,work,descendant,1
3525,jeune,oppose,1
3526,oppose,endanglophonecrise,1
3527,oppose,majoritaire,1
3528,weprotestio,oppose,1
3529,ambazonia,survive,3
3530,survive,t,3
3531,france,kill,2
3532,kill,genocide,2
3533,happen,t,1
3534,say,t,3
3535,unun,happen,1
3536,unun,say,3
3537,cameroun,tell,1
3538,cameroun,validate,1
3539,go,cameroon,1
3540,leahhardingaje,go,1
3541,tell,cameroon,1
3542,validate,cameroon,1
3543,ambazonia,flourish,1
3544,ambazonia,miss,1
3545,flourish,opportunity,1
3546,miss,opportunity,1
3547,force,jug,1
3548,plaidinfantino,force,1
3549,plaidinfantino,ueaucameroun,1
3550,ueaucameroun,cafmedia,1
3551,ambazonia,know,2
3552,ambazonia,serve,1
3553,know,purpose,2
3554,serve,purpose,1
3555,africanunion,courtesy,1
3556,africanunion,ecowascedeao,1
3557,africanunion,ring,1
3558,courtesy,crisis,1
3559,ecowascedeao,effort,1
3560,ring,effort,1
3561,emmanuelmacron,stop,1
3562,stop,potus,2
3563,tps,stop,1
3564,battle,aggression,1
3565,support,ambazonia,1
3566,ukraine,battle,1
3567,ukraine,support,1
3568,cameroun,manufacture,1
3569,cameroun,tell,3
3570,manufacture,ambazonia,1
3571,tell,ambazonia,1
3572,tell,weapon,2
